"k2}ohh}a,p",Manabi,Manabi,想像,そうぞう,想[そう]像[ぞう],sōzō,imagination,[sound:word_souzou.mp3],そんなことは<b>想像</b>できないよ。,そんなことは<b>想[そう]像[ぞう]</b>できないよ。 ,I can't imagine such a thing.,[sound:sentence_souzou.mp3],,,,,,713,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">そ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ぞ</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
gH7l*3W$cM,Manabi,Manabi,似る,にる,似[に]る,niru,"to look similar, to resemble",[sound:word_niru.mp3],言われてみれば確かに<b>似</b>てる。,言[い]われてみれば 確[たし]かに<b>似[に]</b>てる。 ,"Now that you mention it, they are similar.",[sound:sentence_niru.mp3],,,,,,714,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">に</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
y8J9A+caCW,Manabi,Manabi,好み,このみ,好[この]み,konomi,"one's preferences, taste",[sound:word_konomi.mp3],姉と私は服の<b>好み</b>が似ています。,姉[あね]と 私[わたし]は 服[ふく]の<b>好[この]み</b>が 似[に]ています。 ,My elder sister and I have the same taste in clothes.,[sound:sentence_konomi.mp3],,,,,,714.4,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">こ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">の</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">み</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>","1,3",,,
dHk135R5yD,Manabi,Manabi,邪魔(する),じゃま,邪[じゃ]魔[ま],jama,"obstacle, hindrance (to bother, get in the way (+する))",[sound:word_jama.mp3],<b>邪魔</b>するな！,<b>邪[じゃ]魔[ま]</b>するな！ ,Don't interfere! // Get out of my way!,[sound:sentence_jama.mp3],,,,,,715,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""0"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">じ</text><text x=""17"" y=""67.5"" style=""font-size:14px;font-family:sans-serif;fill:currentColor;"">ゃ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ま</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
s89u>oOV!U,Manabi,Manabi,軽い,かるい,軽[かる]い,karui,"light, lightweight",[sound:word_karui.mp3],この靴はとても<b>軽い</b>。,この 靴[くつ]はとても<b>軽[かる]い</b>。 ,These shoes are very light.,[sound:sentence_karui.mp3],,,,,,717,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",2,,,Kaishi_word
gv1)D3T?6K,Manabi,Manabi,寂しい,さびしい,寂[さび]しい,sabishii,lonely,[sound:word_sabishii.mp3],一人で帰るの<b>寂しい</b>な。,一[ひと]人[り]で 帰[かえ]るの<b>寂[さび]しい</b>な。 ,I feel lonely going home by myself.,[sound:sentence_sabishii.mp3],,,,,寂しい sometimes pronounced さみしい,718,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">さ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">び</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">し</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",3,,,Kaishi_word
"E5:,m+ZXqu",Manabi,Manabi,冗談,じょうだん,冗[じょう]談[だん],jōdan,"joke, kidding",[sound:word_joudan.mp3],ただの<b>冗談</b>ですよ。,ただの<b>冗[じょう]談[だん]</b>ですよ。 ,I'm just kidding.,[sound:sentence_joudan.mp3],,,,,,719,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""0"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">じ</text><text x=""17"" y=""67.5"" style=""font-size:14px;font-family:sans-serif;fill:currentColor;"">ょ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">だ</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",3,,,Kaishi_word
CdeR!1ad}m,Manabi,Manabi,結果,けっか,結[けっ]果[か],kekka,"result, outcome",[sound:word_kekka.mp3],<b>結果</b>がどうなるかうまく言えません。,<b>結[けっ]果[か]</b>がどうなるかうまく 言[い]えません。 ,I can't really say what the outcome will be.,[sound:sentence_kekka.mp3],,,,,,720,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">け</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">っ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>","0,1",,,Kaishi_word
H>x+}2z7D%,Manabi,Manabi,結婚(する),けっこん,結[けっ]婚[こん],kekkon,marriage,[sound:word_kekkon.mp3],あんな男とは<b>結婚</b>するな！,あんな 男[おとこ]とは<b>結[けっ]婚[こん]</b>するな！ ,Don't marry that kind of man!,[sound:sentence_kekkon.mp3],,,,,,722,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">け</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">っ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">こ</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
uGAw%K4g*U,Manabi,Manabi,式,しき,式[しき],shiki,ceremony,[sound:word_shiki1.mp3],先月、友達の結婚<b>式</b>があった。,先[せん]月[げつ]、 友[とも]達[だち]の 結[けっ]婚[こん]<b>式[しき]</b>があった。 ,My friend's wedding was held last month.,[sound:sentence_shiki1.mp3],,,,,,723,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">し</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">き</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>","2,1",,,Kaishi_word
doRNp?g0{?,Manabi,Manabi,責任,せきにん,責[せき]任[にん],sekinin,responsibility,[sound:word_sekinin.mp3],私が<b>責任</b>を持つ,私[わたし]が<b>責[せき]任[にん]</b>を 持[も]つ,I will take responsibility.,[sound:sentence_sekinin.mp3],,,,,,724,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">せ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">き</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">に</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
l8;&kjeM)c,Manabi,Manabi,勝つ,かつ,勝[か]つ,katsu,to win,[sound:word_katsu.mp3],彼が<b>勝つ</b>に決まっている。,彼[かれ]が<b>勝[か]つ</b>に 決[き]まっている。 ,He's bound to win.,[sound:sentence_katsu.mp3],,,,,,726,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">つ</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,
"G?Ee2,q(:;",Manabi,Manabi,可能性,かのうせい,可[か]能[のう]性[せい],kanōsei,"possibility, likelihood",[sound:word_kanousei.mp3],この問題について、いろいろな<b>可能性</b>が考えられます。,この 問[もん]題[だい]について、 いろいろな<b>可[か]能[のう]性[せい]</b>が 考[かんが]えられます。 ,There are several possibilities to consider regarding this issue.,[sound:sentence_kanousei.mp3],,,,,,727,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""155.25px"" height=""56.25px"" viewBox=""0 0 207 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">の</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">せ</text><text x=""145"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 156,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""156"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""191"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,
E0W1U0DG`O,Manabi,Manabi,花,はな,花[はな],hana,flower,[sound:word_hana1.mp3],おばあちゃんに<b>花</b>をもらいました。,おばあちゃんに<b>花[はな]</b>をもらいました。 ,Grandma gave me flowers.,[sound:sentence_hana1.mp3],,,,,,728,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">は</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">な</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",2,,,Kaishi_word
CS{?2$xg=T,Manabi,Manabi,綺麗(な),きれい,綺[き]麗[れい],kirei,beautiful; clean,[sound:word_kirei1.mp3],<b>綺麗</b>な花だね？,<b>綺[き]麗[れい]</b>な 花[はな]だね？ ,"That's a pretty flower, isn't it?",[sound:sentence_kirei2.mp3],,,,,,729,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">き</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">れ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,Kaishi_word
D=?X0s>aW>,Manabi,Manabi,謝る,あやまる,謝[あやま]る,ayamaru,to apologize,[sound:word_ayamaru.mp3],彼に心から<b>謝る</b>,彼[かれ]に 心[こころ]から<b>謝[あやま]る</b>,I sincerely apologize to him.,[sound:sentence_ayamaru.mp3],,,,,,730,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">あ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">や</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ま</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",3,,,Kaishi_word
oW0{WbYd$,Manabi,Manabi,出会う,であう,出[で]会[あ]う,deau,"to meet (by chance), to come across",[sound:word_deau.mp3],アメリカで彼女と<b>出会</b>いました。,アメリカで 彼[かの]女[じょ]と<b>出[で]会[あ]</b>いました。 ,I met her in the United States.,[sound:sentence_deau.mp3],,,,,,734,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">で</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">あ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",2,,,Kaishi_word
nM[YuZK~Pq,Manabi,Manabi,壁,かべ,壁[かべ],kabe,wall,[sound:word_kabe.mp3],<b>壁</b>に絵が掛かっている。,<b>壁[かべ]</b>に 絵[え]が 掛[か]かっている。 ,There's a painting on the wall.,[sound:sentence_kabe.mp3],,,,,,735,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">べ</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
Mu%lxI1Z<$,Manabi,Manabi,掛かる,かかる,掛[か]かる,kakaru,"to hang, to be hung",[sound:word_kakaru2.mp3],壁に絵が<b>掛か</b>っている。,壁[かべ]に 絵[え]が<b>掛[か]か</b>っている。 ,There's a painting on the wall.,[sound:sentence_kabe.mp3],,,,,,735.2,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">か</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",2,,,Kaishi_word
